,Autor,Biografia,Novelas,link,Foto
59,Ana Maria Moretzsohn,"Ana Maria Coelho Moretzsohn nasceu no Rio de Janeiro em 7 de novembro de 1947. Formada em Jornalismo, ingressou na TV Globo por meio da Casa de Criação Janete Clair. Em 1985, roteirizou um Caso Verdade. No ano seguinte, fez um episódio para o Teletema e, depois, vieram uma minissérie e várias novelas, das quais, três em parceria com Aguinaldo Silva e Ricardo Linhares – Tieta (1989-1990), Pedra Sobre Pedra (1992) e Fera Ferida (1993-1994).
Entre 1990 e 1991, escreveu a minissérie Riacho Doce, com Aguinaldo Silva, e a novela Lua Cheia de Amor, com Ricardo Linhares e Maria Carmem Barbosa. Em 1995, implantou, com Ricardo e Charles Peixoto, a soap-opera juvenil Malhação. A partir de Perdidos de Amor, apresentada pela Band, passou a ser autora titular. Teve ainda uma passagem pela Record, nos anos 2000, e, depois, regressou à Globo, para escrever ao lado da filha Patrícia Moretzsohn, também novelista. É ainda mãe do ator Guga Coelho.
",O Salvador da Pátria,http://teledramaturgia.com.br/o-salvador-da-patria/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/anamariamoretzsohn_foto.jpg
60,Ana Maria Moretzsohn,"Ana Maria Coelho Moretzsohn nasceu no Rio de Janeiro em 7 de novembro de 1947. Formada em Jornalismo, ingressou na TV Globo por meio da Casa de Criação Janete Clair. Em 1985, roteirizou um Caso Verdade. No ano seguinte, fez um episódio para o Teletema e, depois, vieram uma minissérie e várias novelas, das quais, três em parceria com Aguinaldo Silva e Ricardo Linhares – Tieta (1989-1990), Pedra Sobre Pedra (1992) e Fera Ferida (1993-1994).
Entre 1990 e 1991, escreveu a minissérie Riacho Doce, com Aguinaldo Silva, e a novela Lua Cheia de Amor, com Ricardo Linhares e Maria Carmem Barbosa. Em 1995, implantou, com Ricardo e Charles Peixoto, a soap-opera juvenil Malhação. A partir de Perdidos de Amor, apresentada pela Band, passou a ser autora titular. Teve ainda uma passagem pela Record, nos anos 2000, e, depois, regressou à Globo, para escrever ao lado da filha Patrícia Moretzsohn, também novelista. É ainda mãe do ator Guga Coelho.
",Tieta,http://teledramaturgia.com.br/tieta/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/anamariamoretzsohn_foto.jpg
61,Ana Maria Moretzsohn,"Ana Maria Coelho Moretzsohn nasceu no Rio de Janeiro em 7 de novembro de 1947. Formada em Jornalismo, ingressou na TV Globo por meio da Casa de Criação Janete Clair. Em 1985, roteirizou um Caso Verdade. No ano seguinte, fez um episódio para o Teletema e, depois, vieram uma minissérie e várias novelas, das quais, três em parceria com Aguinaldo Silva e Ricardo Linhares – Tieta (1989-1990), Pedra Sobre Pedra (1992) e Fera Ferida (1993-1994).
Entre 1990 e 1991, escreveu a minissérie Riacho Doce, com Aguinaldo Silva, e a novela Lua Cheia de Amor, com Ricardo Linhares e Maria Carmem Barbosa. Em 1995, implantou, com Ricardo e Charles Peixoto, a soap-opera juvenil Malhação. A partir de Perdidos de Amor, apresentada pela Band, passou a ser autora titular. Teve ainda uma passagem pela Record, nos anos 2000, e, depois, regressou à Globo, para escrever ao lado da filha Patrícia Moretzsohn, também novelista. É ainda mãe do ator Guga Coelho.
",Riacho Doce,http://teledramaturgia.com.br/riacho-doce/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/anamariamoretzsohn_foto.jpg
62,Ana Maria Moretzsohn,"Ana Maria Coelho Moretzsohn nasceu no Rio de Janeiro em 7 de novembro de 1947. Formada em Jornalismo, ingressou na TV Globo por meio da Casa de Criação Janete Clair. Em 1985, roteirizou um Caso Verdade. No ano seguinte, fez um episódio para o Teletema e, depois, vieram uma minissérie e várias novelas, das quais, três em parceria com Aguinaldo Silva e Ricardo Linhares – Tieta (1989-1990), Pedra Sobre Pedra (1992) e Fera Ferida (1993-1994).
Entre 1990 e 1991, escreveu a minissérie Riacho Doce, com Aguinaldo Silva, e a novela Lua Cheia de Amor, com Ricardo Linhares e Maria Carmem Barbosa. Em 1995, implantou, com Ricardo e Charles Peixoto, a soap-opera juvenil Malhação. A partir de Perdidos de Amor, apresentada pela Band, passou a ser autora titular. Teve ainda uma passagem pela Record, nos anos 2000, e, depois, regressou à Globo, para escrever ao lado da filha Patrícia Moretzsohn, também novelista. É ainda mãe do ator Guga Coelho.
",Lua Cheia de Amor,http://teledramaturgia.com.br/lua-cheia-de-amor/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/anamariamoretzsohn_foto.jpg
63,Ana Maria Moretzsohn,"Ana Maria Coelho Moretzsohn nasceu no Rio de Janeiro em 7 de novembro de 1947. Formada em Jornalismo, ingressou na TV Globo por meio da Casa de Criação Janete Clair. Em 1985, roteirizou um Caso Verdade. No ano seguinte, fez um episódio para o Teletema e, depois, vieram uma minissérie e várias novelas, das quais, três em parceria com Aguinaldo Silva e Ricardo Linhares – Tieta (1989-1990), Pedra Sobre Pedra (1992) e Fera Ferida (1993-1994).
Entre 1990 e 1991, escreveu a minissérie Riacho Doce, com Aguinaldo Silva, e a novela Lua Cheia de Amor, com Ricardo Linhares e Maria Carmem Barbosa. Em 1995, implantou, com Ricardo e Charles Peixoto, a soap-opera juvenil Malhação. A partir de Perdidos de Amor, apresentada pela Band, passou a ser autora titular. Teve ainda uma passagem pela Record, nos anos 2000, e, depois, regressou à Globo, para escrever ao lado da filha Patrícia Moretzsohn, também novelista. É ainda mãe do ator Guga Coelho.
",Pedra Sobre Pedra,http://teledramaturgia.com.br/pedra-sobre-pedra/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/anamariamoretzsohn_foto.jpg
64,Ana Maria Moretzsohn,"Ana Maria Coelho Moretzsohn nasceu no Rio de Janeiro em 7 de novembro de 1947. Formada em Jornalismo, ingressou na TV Globo por meio da Casa de Criação Janete Clair. Em 1985, roteirizou um Caso Verdade. No ano seguinte, fez um episódio para o Teletema e, depois, vieram uma minissérie e várias novelas, das quais, três em parceria com Aguinaldo Silva e Ricardo Linhares – Tieta (1989-1990), Pedra Sobre Pedra (1992) e Fera Ferida (1993-1994).
Entre 1990 e 1991, escreveu a minissérie Riacho Doce, com Aguinaldo Silva, e a novela Lua Cheia de Amor, com Ricardo Linhares e Maria Carmem Barbosa. Em 1995, implantou, com Ricardo e Charles Peixoto, a soap-opera juvenil Malhação. A partir de Perdidos de Amor, apresentada pela Band, passou a ser autora titular. Teve ainda uma passagem pela Record, nos anos 2000, e, depois, regressou à Globo, para escrever ao lado da filha Patrícia Moretzsohn, também novelista. É ainda mãe do ator Guga Coelho.
",Fera Ferida,http://teledramaturgia.com.br/fera-ferida/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/anamariamoretzsohn_foto.jpg
65,Ana Maria Moretzsohn,"Ana Maria Coelho Moretzsohn nasceu no Rio de Janeiro em 7 de novembro de 1947. Formada em Jornalismo, ingressou na TV Globo por meio da Casa de Criação Janete Clair. Em 1985, roteirizou um Caso Verdade. No ano seguinte, fez um episódio para o Teletema e, depois, vieram uma minissérie e várias novelas, das quais, três em parceria com Aguinaldo Silva e Ricardo Linhares – Tieta (1989-1990), Pedra Sobre Pedra (1992) e Fera Ferida (1993-1994).
Entre 1990 e 1991, escreveu a minissérie Riacho Doce, com Aguinaldo Silva, e a novela Lua Cheia de Amor, com Ricardo Linhares e Maria Carmem Barbosa. Em 1995, implantou, com Ricardo e Charles Peixoto, a soap-opera juvenil Malhação. A partir de Perdidos de Amor, apresentada pela Band, passou a ser autora titular. Teve ainda uma passagem pela Record, nos anos 2000, e, depois, regressou à Globo, para escrever ao lado da filha Patrícia Moretzsohn, também novelista. É ainda mãe do ator Guga Coelho.
",Malhação 95,http://teledramaturgia.com.br/malhacao-95/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/anamariamoretzsohn_foto.jpg
66,Ana Maria Moretzsohn,"Ana Maria Coelho Moretzsohn nasceu no Rio de Janeiro em 7 de novembro de 1947. Formada em Jornalismo, ingressou na TV Globo por meio da Casa de Criação Janete Clair. Em 1985, roteirizou um Caso Verdade. No ano seguinte, fez um episódio para o Teletema e, depois, vieram uma minissérie e várias novelas, das quais, três em parceria com Aguinaldo Silva e Ricardo Linhares – Tieta (1989-1990), Pedra Sobre Pedra (1992) e Fera Ferida (1993-1994).
Entre 1990 e 1991, escreveu a minissérie Riacho Doce, com Aguinaldo Silva, e a novela Lua Cheia de Amor, com Ricardo Linhares e Maria Carmem Barbosa. Em 1995, implantou, com Ricardo e Charles Peixoto, a soap-opera juvenil Malhação. A partir de Perdidos de Amor, apresentada pela Band, passou a ser autora titular. Teve ainda uma passagem pela Record, nos anos 2000, e, depois, regressou à Globo, para escrever ao lado da filha Patrícia Moretzsohn, também novelista. É ainda mãe do ator Guga Coelho.
",Perdidos de Amor,http://teledramaturgia.com.br/perdidos-de-amor/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/anamariamoretzsohn_foto.jpg
67,Ana Maria Moretzsohn,"Ana Maria Coelho Moretzsohn nasceu no Rio de Janeiro em 7 de novembro de 1947. Formada em Jornalismo, ingressou na TV Globo por meio da Casa de Criação Janete Clair. Em 1985, roteirizou um Caso Verdade. No ano seguinte, fez um episódio para o Teletema e, depois, vieram uma minissérie e várias novelas, das quais, três em parceria com Aguinaldo Silva e Ricardo Linhares – Tieta (1989-1990), Pedra Sobre Pedra (1992) e Fera Ferida (1993-1994).
Entre 1990 e 1991, escreveu a minissérie Riacho Doce, com Aguinaldo Silva, e a novela Lua Cheia de Amor, com Ricardo Linhares e Maria Carmem Barbosa. Em 1995, implantou, com Ricardo e Charles Peixoto, a soap-opera juvenil Malhação. A partir de Perdidos de Amor, apresentada pela Band, passou a ser autora titular. Teve ainda uma passagem pela Record, nos anos 2000, e, depois, regressou à Globo, para escrever ao lado da filha Patrícia Moretzsohn, também novelista. É ainda mãe do ator Guga Coelho.
",Malhação Férias,http://teledramaturgia.com.br/malhacao-ferias/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/anamariamoretzsohn_foto.jpg
68,Ana Maria Moretzsohn,"Ana Maria Coelho Moretzsohn nasceu no Rio de Janeiro em 7 de novembro de 1947. Formada em Jornalismo, ingressou na TV Globo por meio da Casa de Criação Janete Clair. Em 1985, roteirizou um Caso Verdade. No ano seguinte, fez um episódio para o Teletema e, depois, vieram uma minissérie e várias novelas, das quais, três em parceria com Aguinaldo Silva e Ricardo Linhares – Tieta (1989-1990), Pedra Sobre Pedra (1992) e Fera Ferida (1993-1994).
Entre 1990 e 1991, escreveu a minissérie Riacho Doce, com Aguinaldo Silva, e a novela Lua Cheia de Amor, com Ricardo Linhares e Maria Carmem Barbosa. Em 1995, implantou, com Ricardo e Charles Peixoto, a soap-opera juvenil Malhação. A partir de Perdidos de Amor, apresentada pela Band, passou a ser autora titular. Teve ainda uma passagem pela Record, nos anos 2000, e, depois, regressou à Globo, para escrever ao lado da filha Patrícia Moretzsohn, também novelista. É ainda mãe do ator Guga Coelho.
",Serras Azuis,http://teledramaturgia.com.br/serras-azuis/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/anamariamoretzsohn_foto.jpg
69,Ana Maria Moretzsohn,"Ana Maria Coelho Moretzsohn nasceu no Rio de Janeiro em 7 de novembro de 1947. Formada em Jornalismo, ingressou na TV Globo por meio da Casa de Criação Janete Clair. Em 1985, roteirizou um Caso Verdade. No ano seguinte, fez um episódio para o Teletema e, depois, vieram uma minissérie e várias novelas, das quais, três em parceria com Aguinaldo Silva e Ricardo Linhares – Tieta (1989-1990), Pedra Sobre Pedra (1992) e Fera Ferida (1993-1994).
Entre 1990 e 1991, escreveu a minissérie Riacho Doce, com Aguinaldo Silva, e a novela Lua Cheia de Amor, com Ricardo Linhares e Maria Carmem Barbosa. Em 1995, implantou, com Ricardo e Charles Peixoto, a soap-opera juvenil Malhação. A partir de Perdidos de Amor, apresentada pela Band, passou a ser autora titular. Teve ainda uma passagem pela Record, nos anos 2000, e, depois, regressou à Globo, para escrever ao lado da filha Patrícia Moretzsohn, também novelista. É ainda mãe do ator Guga Coelho.
",Meu Pé de Laranja Lima (1998),http://teledramaturgia.com.br/meu-pe-de-laranja-lima-1998/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/anamariamoretzsohn_foto.jpg
70,Ana Maria Moretzsohn,"Ana Maria Coelho Moretzsohn nasceu no Rio de Janeiro em 7 de novembro de 1947. Formada em Jornalismo, ingressou na TV Globo por meio da Casa de Criação Janete Clair. Em 1985, roteirizou um Caso Verdade. No ano seguinte, fez um episódio para o Teletema e, depois, vieram uma minissérie e várias novelas, das quais, três em parceria com Aguinaldo Silva e Ricardo Linhares – Tieta (1989-1990), Pedra Sobre Pedra (1992) e Fera Ferida (1993-1994).
Entre 1990 e 1991, escreveu a minissérie Riacho Doce, com Aguinaldo Silva, e a novela Lua Cheia de Amor, com Ricardo Linhares e Maria Carmem Barbosa. Em 1995, implantou, com Ricardo e Charles Peixoto, a soap-opera juvenil Malhação. A partir de Perdidos de Amor, apresentada pela Band, passou a ser autora titular. Teve ainda uma passagem pela Record, nos anos 2000, e, depois, regressou à Globo, para escrever ao lado da filha Patrícia Moretzsohn, também novelista. É ainda mãe do ator Guga Coelho.
",Contos de Natal,http://teledramaturgia.com.br/contos-de-natal/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/anamariamoretzsohn_foto.jpg
71,Ana Maria Moretzsohn,"Ana Maria Coelho Moretzsohn nasceu no Rio de Janeiro em 7 de novembro de 1947. Formada em Jornalismo, ingressou na TV Globo por meio da Casa de Criação Janete Clair. Em 1985, roteirizou um Caso Verdade. No ano seguinte, fez um episódio para o Teletema e, depois, vieram uma minissérie e várias novelas, das quais, três em parceria com Aguinaldo Silva e Ricardo Linhares – Tieta (1989-1990), Pedra Sobre Pedra (1992) e Fera Ferida (1993-1994).
Entre 1990 e 1991, escreveu a minissérie Riacho Doce, com Aguinaldo Silva, e a novela Lua Cheia de Amor, com Ricardo Linhares e Maria Carmem Barbosa. Em 1995, implantou, com Ricardo e Charles Peixoto, a soap-opera juvenil Malhação. A partir de Perdidos de Amor, apresentada pela Band, passou a ser autora titular. Teve ainda uma passagem pela Record, nos anos 2000, e, depois, regressou à Globo, para escrever ao lado da filha Patrícia Moretzsohn, também novelista. É ainda mãe do ator Guga Coelho.
",Esplendor,http://teledramaturgia.com.br/esplendor/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/anamariamoretzsohn_foto.jpg
72,Ana Maria Moretzsohn,"Ana Maria Coelho Moretzsohn nasceu no Rio de Janeiro em 7 de novembro de 1947. Formada em Jornalismo, ingressou na TV Globo por meio da Casa de Criação Janete Clair. Em 1985, roteirizou um Caso Verdade. No ano seguinte, fez um episódio para o Teletema e, depois, vieram uma minissérie e várias novelas, das quais, três em parceria com Aguinaldo Silva e Ricardo Linhares – Tieta (1989-1990), Pedra Sobre Pedra (1992) e Fera Ferida (1993-1994).
Entre 1990 e 1991, escreveu a minissérie Riacho Doce, com Aguinaldo Silva, e a novela Lua Cheia de Amor, com Ricardo Linhares e Maria Carmem Barbosa. Em 1995, implantou, com Ricardo e Charles Peixoto, a soap-opera juvenil Malhação. A partir de Perdidos de Amor, apresentada pela Band, passou a ser autora titular. Teve ainda uma passagem pela Record, nos anos 2000, e, depois, regressou à Globo, para escrever ao lado da filha Patrícia Moretzsohn, também novelista. É ainda mãe do ator Guga Coelho.
",Estrela-Guia,http://teledramaturgia.com.br/estrela-guia/,http://www.teledramaturgia.com.br/wp-content/uploads/2015/04/anamariamoretzsohn_foto.jpg
